,State_Name,District_Name,Labour_hours,Crop_Year,Season,Crop,Area,Production,yield
136592,Maharashtra,THANE,859.5,1999,Kharif     ,Rice,139200.0,295500.0,2122.844827586207
136602,Maharashtra,THANE,859.5,1999,Summer     ,Rice,2600.0,6500.0,2500.0
136609,Maharashtra,THANE,859.5,2000,Kharif     ,Rice,139300.0,170200.0,1221.8234027279254
136619,Maharashtra,THANE,859.5,2000,Summer     ,Rice,2400.0,5100.0,2125.0
136626,Maharashtra,THANE,859.5,2001,Kharif     ,Rice,138600.0,340000.0,2453.102453102453
136637,Maharashtra,THANE,859.5,2001,Summer     ,Rice,2400.0,5100.0,2125.0
136644,Maharashtra,THANE,859.5,2002,Kharif     ,Rice,138000.0,153800.0,1114.4927536231885
136656,Maharashtra,THANE,859.5,2002,Summer     ,Rice,2400.0,6000.0,2500.0
136663,Maharashtra,THANE,859.5,2003,Kharif     ,Rice,138500.0,391600.0,2827.4368231046933
136675,Maharashtra,THANE,859.5,2003,Summer     ,Rice,2400.0,5900.0,2458.3333333333335
136686,Maharashtra,THANE,859.5,2004,Kharif     ,Rice,138600.0,328800.0,2372.2943722943724
136697,Maharashtra,THANE,859.5,2004,Summer     ,Rice,2400.0,6600.0,2750.0
136703,Maharashtra,THANE,859.5,2005,Kharif     ,Rice,137000.0,304700.0,2224.087591240876
136711,Maharashtra,THANE,859.5,2005,Summer     ,Rice,2500.0,5900.0,2360.0
136717,Maharashtra,THANE,859.5,2006,Kharif     ,Rice,137600.0,252200.0,1832.8488372093022
136726,Maharashtra,THANE,859.5,2006,Summer     ,Rice,2600.0,5200.0,2000.0
136731,Maharashtra,THANE,859.5,2007,Kharif     ,Rice,1381.0,3033.0,2196.2346125995655
136745,Maharashtra,THANE,859.5,2008,Kharif     ,Rice,138000.0,297300.0,2154.3478260869565
136758,Maharashtra,THANE,859.5,2009,Kharif     ,Rice,136000.0,285000.0,2095.5882352941176
136771,Maharashtra,THANE,859.5,2010,Kharif     ,Rice,136000.0,275300.0,2024.264705882353
136783,Maharashtra,THANE,859.5,2011,Kharif     ,Rice,137500.0,337200.0,2452.3636363636365
136792,Maharashtra,THANE,859.5,2011,Summer     ,Rice,2900.0,6800.0,2344.8275862068967
136798,Maharashtra,THANE,859.5,2012,Kharif     ,Rice,137500.0,356800.0,2594.909090909091
136805,Maharashtra,THANE,859.5,2012,Summer     ,Rice,2100.0,6100.0,2904.7619047619046
136811,Maharashtra,THANE,859.5,2013,Kharif     ,Rice,137500.0,328000.0,2385.4545454545455
136816,Maharashtra,THANE,859.5,2013,Summer     ,Rice,2100.0,6000.0,2857.1428571428573
136822,Maharashtra,THANE,859.5,2014,Kharif     ,Rice,55200.0,132900.0,2407.608695652174
136826,Maharashtra,THANE,859.5,2014,Summer     ,Rice,2800.0,7500.0,2678.5714285714284
136834,Maharashtra,WARDHA,859.5,1997,Kharif     ,Rice,800.0,400.0,500.0
136851,Maharashtra,WARDHA,859.5,1998,Kharif     ,Rice,500.0,500.0,1000.0
136875,Maharashtra,WARDHA,859.5,1999,Kharif     ,Rice,500.0,300.0,600.0
136900,Maharashtra,WARDHA,859.5,2000,Kharif     ,Rice,600.0,300.0,500.0
136924,Maharashtra,WARDHA,859.5,2001,Kharif     ,Rice,500.0,300.0,600.0
136947,Maharashtra,WARDHA,859.5,2002,Kharif     ,Rice,500.0,300.0,600.0
136967,Maharashtra,WARDHA,859.5,2003,Kharif     ,Rice,300.0,200.0,666.6666666666666
136991,Maharashtra,WARDHA,859.5,2004,Kharif     ,Rice,200.0,200.0,1000.0
137010,Maharashtra,WARDHA,859.5,2005,Kharif     ,Rice,200.0,200.0,1000.0
137028,Maharashtra,WARDHA,859.5,2006,Kharif     ,Rice,100.0,100.0,1000.0
137046,Maharashtra,WARDHA,859.5,2007,Kharif     ,Rice,1.0,1.0,1000.0
137164,Maharashtra,WASHIM,859.5,1999,Kharif     ,Rice,1900.0,1200.0,631.578947368421
137188,Maharashtra,WASHIM,859.5,2000,Kharif     ,Rice,2000.0,800.0,400.0
137211,Maharashtra,WASHIM,859.5,2001,Kharif     ,Rice,1300.0,1300.0,1000.0
137234,Maharashtra,WASHIM,859.5,2002,Kharif     ,Rice,1100.0,700.0,636.3636363636364
137255,Maharashtra,WASHIM,859.5,2003,Kharif     ,Rice,900.0,300.0,333.3333333333333
137281,Maharashtra,WASHIM,859.5,2004,Kharif     ,Rice,500.0,200.0,400.0
137299,Maharashtra,WASHIM,859.5,2005,Kharif     ,Rice,300.0,100.0,333.3333333333333
137317,Maharashtra,WASHIM,859.5,2006,Kharif     ,Rice,200.0,100.0,500.0
137335,Maharashtra,WASHIM,859.5,2007,Kharif     ,Rice,1.0,1.0,1000.0
137355,Maharashtra,WASHIM,859.5,2008,Kharif     ,Rice,100.0,100.0,1000.0
137372,Maharashtra,WASHIM,859.5,2009,Kharif     ,Rice,100.0,200.0,2000.0
137401,Maharashtra,WASHIM,859.5,2011,Kharif     ,Rice,200.0,200.0,1000.0
137469,Maharashtra,YAVATMAL,859.5,1997,Kharif     ,Rice,6700.0,3800.0,567.1641791044776
137485,Maharashtra,YAVATMAL,859.5,1998,Kharif     ,Rice,5400.0,4000.0,740.7407407407408
137512,Maharashtra,YAVATMAL,859.5,1999,Kharif     ,Rice,5300.0,4600.0,867.9245283018868
137539,Maharashtra,YAVATMAL,859.5,2000,Kharif     ,Rice,5200.0,4300.0,826.9230769230769
137566,Maharashtra,YAVATMAL,859.5,2001,Kharif     ,Rice,4800.0,4800.0,1000.0
137592,Maharashtra,YAVATMAL,859.5,2002,Kharif     ,Rice,3700.0,2400.0,648.6486486486486
137616,Maharashtra,YAVATMAL,859.5,2003,Kharif     ,Rice,3300.0,2000.0,606.060606060606
137644,Maharashtra,YAVATMAL,859.5,2004,Kharif     ,Rice,2400.0,800.0,333.3333333333333
137664,Maharashtra,YAVATMAL,859.5,2005,Kharif     ,Rice,1800.0,900.0,500.0
137684,Maharashtra,YAVATMAL,859.5,2006,Kharif     ,Rice,600.0,300.0,500.0
137704,Maharashtra,YAVATMAL,859.5,2007,Kharif     ,Rice,6.0,4.0,666.6666666666666
137721,Maharashtra,YAVATMAL,859.5,2008,Kharif     ,Rice,500.0,200.0,400.0
137737,Maharashtra,YAVATMAL,859.5,2009,Kharif     ,Rice,200.0,300.0,1500.0
137766,Maharashtra,YAVATMAL,859.5,2011,Kharif     ,Rice,100.0,100.0,1000.0
137782,Maharashtra,YAVATMAL,859.5,2012,Kharif     ,Rice,100.0,40.0,400.0
137797,Maharashtra,YAVATMAL,859.5,2013,Kharif     ,Rice,100.0,,
137820,Manipur,BISHNUPUR,859.5,1997,Kharif     ,Rice,17.0,40.0,2352.9411764705883
137825,Manipur,BISHNUPUR,859.5,1998,Autumn     ,Rice,1470.0,3360.0,2285.714285714286
137843,Manipur,BISHNUPUR,859.5,1998,Winter     ,Rice,16140.0,42510.0,2633.828996282528
137848,Manipur,BISHNUPUR,859.5,1999,Kharif     ,Rice,18360.0,48930.0,2665.032679738562
137858,Manipur,BISHNUPUR,859.5,2000,Kharif     ,Rice,18660.0,50320.0,2696.6773847802788
137867,Manipur,BISHNUPUR,859.5,2001,Kharif     ,Rice,19020.0,51410.0,2702.944269190326
137873,Manipur,BISHNUPUR,859.5,2002,Kharif     ,Rice,17050.0,48370.0,2836.950146627566
137899,Manipur,BISHNUPUR,859.5,2003,Kharif     ,Rice,16470.0,55040.0,3341.833636915604
137929,Manipur,BISHNUPUR,859.5,2004,Kharif     ,Rice,21740.0,63390.0,2915.8233670653176
137939,Manipur,BISHNUPUR,859.5,2005,Kharif     ,Rice,16030.0,48180.0,3005.6144728633813
137951,Manipur,BISHNUPUR,859.5,2006,Kharif     ,Rice,15210.0,40820.0,2683.7606837606836
137962,Manipur,BISHNUPUR,859.5,2007,Kharif     ,Rice,17200.0,50940.0,2961.6279069767443
137971,Manipur,CHANDEL,859.5,1997,Kharif     ,Rice,7.0,9.0,1285.7142857142858
137978,Manipur,CHANDEL,859.5,1998,Autumn     ,Rice,2700.0,3320.0,1229.6296296296296
137989,Manipur,CHANDEL,859.5,1998,Winter     ,Rice,3540.0,5180.0,1463.276836158192
137993,Manipur,CHANDEL,859.5,1999,Kharif     ,Rice,6170.0,6710.0,1087.5202593192869
138008,Manipur,CHANDEL,859.5,2000,Kharif     ,Rice,9410.0,11680.0,1241.2327311370882
138018,Manipur,CHANDEL,859.5,2001,Kharif     ,Rice,8820.0,12220.0,1385.487528344671
138025,Manipur,CHANDEL,859.5,2002,Kharif     ,Rice,5610.0,5930.0,1057.0409982174688
138056,Manipur,CHANDEL,859.5,2003,Kharif     ,Rice,7240.0,12040.0,1662.9834254143645
138090,Manipur,CHANDEL,859.5,2004,Kharif     ,Rice,8230.0,18740.0,2277.0352369380316
138099,Manipur,CHANDEL,859.5,2005,Kharif     ,Rice,7540.0,13080.0,1734.7480106100795
138109,Manipur,CHANDEL,859.5,2006,Kharif     ,Rice,8520.0,15880.0,1863.849765258216
138124,Manipur,CHANDEL,859.5,2007,Kharif     ,Rice,7890.0,16030.0,2031.6856780735109
138134,Manipur,CHURACHANDPUR,859.5,1997,Kharif     ,Rice,14.0,27.0,1928.5714285714287
138142,Manipur,CHURACHANDPUR,859.5,1998,Autumn     ,Rice,3790.0,7570.0,1997.3614775725594
138153,Manipur,CHURACHANDPUR,859.5,1998,Winter     ,Rice,9890.0,20480.0,2070.778564206269
138161,Manipur,CHURACHANDPUR,859.5,1999,Kharif     ,Rice,13730.0,25010.0,1821.5586307356155
138174,Manipur,CHURACHANDPUR,859.5,2000,Kharif     ,Rice,12600.0,23490.0,1864.2857142857142
138186,Manipur,CHURACHANDPUR,859.5,2001,Kharif     ,Rice,13780.0,26120.0,1895.500725689405
138192,Manipur,CHURACHANDPUR,859.5,2002,Kharif     ,Rice,22880.0,47540.0,2077.7972027972028
138218,Manipur,CHURACHANDPUR,859.5,2003,Kharif     ,Rice,20080.0,38370.0,1910.8565737051792
138247,Manipur,CHURACHANDPUR,859.5,2004,Kharif     ,Rice,21040.0,40380.0,1919.2015209125475
138256,Manipur,CHURACHANDPUR,859.5,2005,Kharif     ,Rice,20370.0,37500.0,1840.9425625920471
138264,Manipur,CHURACHANDPUR,859.5,2006,Kharif     ,Rice,23190.0,43740.0,1886.1578266494178
138276,Manipur,CHURACHANDPUR,859.5,2007,Kharif     ,Rice,19720.0,35410.0,1795.6389452332658
138283,Manipur,IMPHAL EAST,859.5,1997,Kharif     ,Rice,26.0,62.0,2384.6153846153848
138287,Manipur,IMPHAL EAST,859.5,1998,Autumn     ,Rice,26840.0,66970.0,2495.156482861401
138300,Manipur,IMPHAL EAST,859.5,1998,Winter     ,Rice,6390.0,13520.0,2115.8059467918624
138302,Manipur,IMPHAL EAST,859.5,1999,Kharif     ,Rice,33650.0,81330.0,2416.9390787518573
138312,Manipur,IMPHAL EAST,859.5,2000,Kharif     ,Rice,31170.0,87640.0,2811.6778954122556
138320,Manipur,IMPHAL EAST,859.5,2001,Kharif     ,Rice,31370.0,86250.0,2749.4421421740517
138325,Manipur,IMPHAL EAST,859.5,2002,Kharif     ,Rice,25830.0,57100.0,2210.607820363918
138351,Manipur,IMPHAL EAST,859.5,2003,Kharif     ,Rice,25090.0,64090.0,2554.4041450777204
138382,Manipur,IMPHAL EAST,859.5,2004,Kharif     ,Rice,30210.0,89690.0,2968.884475339292
138390,Manipur,IMPHAL EAST,859.5,2005,Kharif     ,Rice,25750.0,67780.0,2632.233009708738
138399,Manipur,IMPHAL EAST,859.5,2006,Kharif     ,Rice,24290.0,70810.0,2915.19143680527
138406,Manipur,IMPHAL EAST,859.5,2007,Kharif     ,Rice,26710.0,74170.0,2776.8625982777985
138411,Manipur,IMPHAL WEST,859.5,1997,Kharif     ,Rice,16.0,43.0,2687.5
138415,Manipur,IMPHAL WEST,859.5,1998,Autumn     ,Rice,8530.0,23040.0,2701.0550996483003
138426,Manipur,IMPHAL WEST,859.5,1998,Winter     ,Rice,10200.0,25990.0,2548.0392156862745
138428,Manipur,IMPHAL WEST,859.5,1999,Kharif     ,Rice,15460.0,49120.0,3177.231565329884
138436,Manipur,IMPHAL WEST,859.5,2000,Kharif     ,Rice,15870.0,51350.0,3235.6647763074984
138444,Manipur,IMPHAL WEST,859.5,2001,Kharif     ,Rice,16480.0,52150.0,3164.4417475728155
138450,Manipur,IMPHAL WEST,859.5,2002,Kharif     ,Rice,20230.0,58960.0,2914.4834404349976
138477,Manipur,IMPHAL WEST,859.5,2003,Kharif     ,Rice,17080.0,54940.0,3216.6276346604213
138503,Manipur,IMPHAL WEST,859.5,2004,Kharif     ,Rice,23130.0,71540.0,3092.9528750540426
138512,Manipur,IMPHAL WEST,859.5,2005,Kharif     ,Rice,19170.0,62610.0,3266.0406885759
138522,Manipur,IMPHAL WEST,859.5,2006,Kharif     ,Rice,18890.0,57530.0,3045.526733721546
138529,Manipur,IMPHAL WEST,859.5,2007,Kharif     ,Rice,22540.0,67990.0,3016.4152617568766
138536,Manipur,SENAPATI,859.5,1997,Kharif     ,Rice,23.0,47.0,2043.4782608695652
138544,Manipur,SENAPATI,859.5,1998,Autumn     ,Rice,2560.0,5540.0,2164.0625
138558,Manipur,SENAPATI,859.5,1998,Winter     ,Rice,20890.0,47040.0,2251.795117280996
138563,Manipur,SENAPATI,859.5,1999,Kharif     ,Rice,24530.0,52880.0,2155.7276803913574
138576,Manipur,SENAPATI,859.5,2000,Kharif     ,Rice,23230.0,53230.0,2291.4334911752044
138588,Manipur,SENAPATI,859.5,2001,Kharif     ,Rice,23880.0,53790.0,2252.5125628140704
138599,Manipur,SENAPATI,859.5,2002,Kharif     ,Rice,23520.0,47970.0,2039.5408163265306
138626,Manipur,SENAPATI,859.5,2003,Kharif     ,Rice,25970.0,62740.0,2415.8644589911437
138656,Manipur,SENAPATI,859.5,2004,Kharif     ,Rice,24110.0,53870.0,2234.3425964330154
138667,Manipur,SENAPATI,859.5,2005,Kharif     ,Rice,29810.0,60140.0,2017.4438108017443
138679,Manipur,SENAPATI,859.5,2006,Kharif     ,Rice,25200.0,53690.0,2130.5555555555557
138693,Manipur,SENAPATI,859.5,2007,Kharif     ,Rice,23820.0,54310.0,2280.0167926112513
138700,Manipur,TAMENGLONG,859.5,1997,Kharif     ,Rice,9.0,10.0,1111.111111111111
138705,Manipur,TAMENGLONG,859.5,1998,Autumn     ,Rice,9360.0,11600.0,1239.3162393162393
138716,Manipur,TAMENGLONG,859.5,1999,Kharif     ,Rice,9540.0,13070.0,1370.020964360587
138723,Manipur,TAMENGLONG,859.5,2000,Kharif     ,Rice,9190.0,10960.0,1192.6006528835692
138731,Manipur,TAMENGLONG,859.5,2001,Kharif     ,Rice,10640.0,13150.0,1235.9022556390978
138737,Manipur,TAMENGLONG,859.5,2002,Kharif     ,Rice,7450.0,9090.0,1220.1342281879195
138760,Manipur,TAMENGLONG,859.5,2003,Kharif     ,Rice,10070.0,9530.0,946.3753723932473
138789,Manipur,TAMENGLONG,859.5,2004,Kharif     ,Rice,8520.0,9110.0,1069.24882629108
138795,Manipur,TAMENGLONG,859.5,2005,Kharif     ,Rice,9580.0,10550.0,1101.2526096033403
138804,Manipur,TAMENGLONG,859.5,2006,Kharif     ,Rice,9520.0,12560.0,1319.327731092437
138812,Manipur,TAMENGLONG,859.5,2007,Kharif     ,Rice,8850.0,16860.0,1905.084745762712
138818,Manipur,THOUBAL,859.5,1997,Kharif     ,Rice,28.0,79.0,2821.4285714285716
138823,Manipur,THOUBAL,859.5,1998,Autumn     ,Rice,17170.0,47080.0,2741.991846243448
138835,Manipur,THOUBAL,859.5,1998,Winter     ,Rice,11190.0,26540.0,2371.7605004468273
138838,Manipur,THOUBAL,859.5,1999,Kharif     ,Rice,21770.0,57780.0,2654.1111621497475
138846,Manipur,THOUBAL,859.5,2000,Kharif     ,Rice,23230.0,60480.0,2603.529918209212
138854,Manipur,THOUBAL,859.5,2001,Kharif     ,Rice,24080.0,59590.0,2474.667774086379
138859,Manipur,THOUBAL,859.5,2002,Kharif     ,Rice,17270.0,36370.0,2105.964099594673
138886,Manipur,THOUBAL,859.5,2003,Kharif     ,Rice,22140.0,52880.0,2388.43721770551
138914,Manipur,THOUBAL,859.5,2004,Kharif     ,Rice,25750.0,60110.0,2334.368932038835
138923,Manipur,THOUBAL,859.5,2005,Kharif     ,Rice,22640.0,50880.0,2247.3498233215546
138930,Manipur,THOUBAL,859.5,2006,Kharif     ,Rice,27150.0,63110.0,2324.4935543278084
138940,Manipur,THOUBAL,859.5,2007,Kharif     ,Rice,27330.0,61950.0,2266.7398463227223
138947,Manipur,UKHRUL,859.5,1997,Kharif     ,Rice,15.0,31.0,2066.6666666666665
138955,Manipur,UKHRUL,859.5,1998,Autumn     ,Rice,15950.0,31810.0,1994.3573667711598
138966,Manipur,UKHRUL,859.5,1998,Winter     ,Rice,280.0,640.0,2285.714285714286
138972,Manipur,UKHRUL,859.5,1999,Kharif     ,Rice,13840.0,30150.0,2178.4682080924854
138981,Manipur,UKHRUL,859.5,2000,Kharif     ,Rice,13530.0,32600.0,2409.460458240946
138987,Manipur,UKHRUL,859.5,2001,Kharif     ,Rice,14500.0,32590.0,2247.5862068965516
138993,Manipur,UKHRUL,859.5,2002,Kharif     ,Rice,13270.0,24370.0,1836.4732479276563
139020,Manipur,UKHRUL,859.5,2003,Kharif     ,Rice,13690.0,31610.0,2308.9846603360115
139050,Manipur,UKHRUL,859.5,2004,Kharif     ,Rice,13580.0,29100.0,2142.8571428571427
139060,Manipur,UKHRUL,859.5,2005,Kharif     ,Rice,15370.0,35350.0,2299.9349381912816
139068,Manipur,UKHRUL,859.5,2006,Kharif     ,Rice,13400.0,31030.0,2315.6716417910447
139079,Manipur,UKHRUL,859.5,2007,Kharif     ,Rice,12090.0,28490.0,2356.4929693961953
139092,Meghalaya,EAST GARO HILLS,859.5,1997,Kharif     ,Rice,17301.0,22730.0,1313.7968903531587
139117,Meghalaya,EAST GARO HILLS,859.5,1998,Kharif     ,Rice,17167.0,25215.0,1468.8064309430886
139142,Meghalaya,EAST GARO HILLS,859.5,1999,Kharif     ,Rice,16970.0,24669.0,1453.6829699469652
139147,Meghalaya,EAST GARO HILLS,859.5,1999,Rabi       ,Rice,100.0,200.0,2000.0
139165,Meghalaya,EAST GARO HILLS,859.5,2000,Kharif     ,Rice,16982.0,30010.0,1767.1652337769403
139172,Meghalaya,EAST GARO HILLS,859.5,2000,Rabi       ,Rice,100.0,200.0,2000.0
139190,Meghalaya,EAST GARO HILLS,859.5,2001,Kharif     ,Rice,17024.0,30210.0,1774.5535714285713
139212,Meghalaya,EAST GARO HILLS,859.5,2002,Kharif     ,Rice,16907.0,30409.0,1798.6041284674986
139239,Meghalaya,EAST GARO HILLS,859.5,2003,Kharif     ,Rice,16851.0,29340.0,1741.1429588748442
139260,Meghalaya,EAST GARO HILLS,859.5,2004,Autumn     ,Rice,10765.0,13973.0,1298.0027868091036
139276,Meghalaya,EAST GARO HILLS,859.5,2004,Summer     ,Rice,80.0,169.0,2112.5
139289,Meghalaya,EAST GARO HILLS,859.5,2004,Winter     ,Rice,6962.0,17997.0,2585.033036483769
139290,Meghalaya,EAST GARO HILLS,859.5,2005,Autumn     ,Rice,10767.0,17562.0,1631.0950125383115
139304,Meghalaya,EAST GARO HILLS,859.5,2005,Summer     ,Rice,71.0,96.0,1352.112676056338
139314,Meghalaya,EAST GARO HILLS,859.5,2005,Winter     ,Rice,6964.0,17737.0,2546.9557725445147
139315,Meghalaya,EAST GARO HILLS,859.5,2006,Autumn     ,Rice,10760.0,16215.0,1506.9702602230484
139331,Meghalaya,EAST GARO HILLS,859.5,2006,Rabi       ,Rice,66.0,87.0,1318.1818181818182
139339,Meghalaya,EAST GARO HILLS,859.5,2006,Winter     ,Rice,6777.0,10789.0,1592.0023609266636
139340,Meghalaya,EAST GARO HILLS,859.5,2007,Autumn     ,Rice,10694.0,12191.0,1139.9850383392557
139353,Meghalaya,EAST GARO HILLS,859.5,2007,Summer     ,Rice,60.0,74.0,1233.3333333333333
139356,Meghalaya,EAST GARO HILLS,859.5,2007,Winter     ,Rice,6783.0,9354.0,1379.0358248562584
139357,Meghalaya,EAST GARO HILLS,859.5,2008,Autumn     ,Rice,10670.0,15354.0,1438.987816307404
139373,Meghalaya,EAST GARO HILLS,859.5,2008,Summer     ,Rice,83.0,160.0,1927.710843373494
139383,Meghalaya,EAST GARO HILLS,859.5,2008,Winter     ,Rice,6789.0,10828.0,1594.9329798202975
139384,Meghalaya,EAST GARO HILLS,859.5,2009,Autumn     ,Rice,10665.0,15127.0,1418.3778715424285
139404,Meghalaya,EAST GARO HILLS,859.5,2009,Summer     ,Rice,90.0,164.0,1822.2222222222222
139409,Meghalaya,EAST GARO HILLS,859.5,2009,Winter     ,Rice,6803.0,10830.0,1591.9447302660592
139410,Meghalaya,EAST GARO HILLS,859.5,2010,Autumn     ,Rice,10675.0,15218.0,1425.5737704918033
139428,Meghalaya,EAST GARO HILLS,859.5,2010,Rabi       ,Rice,86.0,110.0,1279.0697674418604
139439,Meghalaya,EAST GARO HILLS,859.5,2010,Winter     ,Rice,6809.0,10840.0,1592.0105742399764
139440,Meghalaya,EAST GARO HILLS,859.5,2011,Autumn     ,Rice,10673.0,15161.0,1420.5003279302914
139458,Meghalaya,EAST GARO HILLS,859.5,2011,Rabi       ,Rice,90.0,126.0,1400.0
139469,Meghalaya,EAST GARO HILLS,859.5,2011,Winter     ,Rice,6825.0,10869.0,1592.5274725274726
139470,Meghalaya,EAST GARO HILLS,859.5,2012,Autumn     ,Rice,10807.0,23015.0,2129.6381974646065
139485,Meghalaya,EAST GARO HILLS,859.5,2012,Rabi       ,Rice,95.0,136.0,1431.578947368421
139497,Meghalaya,EAST GARO HILLS,859.5,2012,Winter     ,Rice,6831.0,11733.0,1717.610891523935
139498,Meghalaya,EAST GARO HILLS,859.5,2013,Autumn     ,Rice,5837.0,13713.0,2349.3232825081377
139526,Meghalaya,EAST GARO HILLS,859.5,2013,Winter     ,Rice,3154.0,5414.0,1716.550412175016
139527,Meghalaya,EAST GARO HILLS,859.5,2014,Autumn     ,Rice,5845.0,14605.0,2498.716852010265
139556,Meghalaya,EAST GARO HILLS,859.5,2014,Winter     ,Rice,3157.0,5821.0,1843.8390877415268
139559,Meghalaya,EAST JAINTIA HILLS,859.5,1997,Kharif     ,Rice,16442.0,26991.0,1641.5886145237805
139579,Meghalaya,EAST JAINTIA HILLS,859.5,1998,Kharif     ,Rice,16649.0,26236.0,1575.8303802030152
139599,Meghalaya,EAST JAINTIA HILLS,859.5,1999,Kharif     ,Rice,16801.0,26372.0,1569.668472114755
139603,Meghalaya,EAST JAINTIA HILLS,859.5,1999,Rabi       ,Rice,52.0,59.0,1134.6153846153845
139615,Meghalaya,EAST JAINTIA HILLS,859.5,2000,Kharif     ,Rice,16993.0,25682.0,1511.3281939622198
139621,Meghalaya,EAST JAINTIA HILLS,859.5,2000,Rabi       ,Rice,52.0,60.0,1153.8461538461538
139633,Meghalaya,EAST JAINTIA HILLS,859.5,2001,Kharif     ,Rice,16885.0,25621.0,1517.3822919751258
139648,Meghalaya,EAST JAINTIA HILLS,859.5,2002,Kharif     ,Rice,16929.0,25756.0,1521.4129600094511
139667,Meghalaya,EAST JAINTIA HILLS,859.5,2003,Kharif     ,Rice,16937.0,26718.0,1577.493062525831
139685,Meghalaya,EAST JAINTIA HILLS,859.5,2004,Autumn     ,Rice,83.0,141.0,1698.7951807228915
139694,Meghalaya,EAST JAINTIA HILLS,859.5,2004,Summer     ,Rice,30.0,35.0,1166.6666666666667
139707,Meghalaya,EAST JAINTIA HILLS,859.5,2004,Winter     ,Rice,16813.0,24350.0,1448.284065901386
139708,Meghalaya,EAST JAINTIA HILLS,859.5,2005,Autumn     ,Rice,98.0,166.0,1693.8775510204082
139715,Meghalaya,EAST JAINTIA HILLS,859.5,2005,Summer     ,Rice,1.0,3.0,3000.0
139725,Meghalaya,EAST JAINTIA HILLS,859.5,2005,Winter     ,Rice,12194.0,18669.0,1530.9988518943742
139726,Meghalaya,EAST JAINTIA HILLS,859.5,2006,Autumn     ,Rice,98.0,167.0,1704.0816326530612
139737,Meghalaya,EAST JAINTIA HILLS,859.5,2006,Rabi       ,Rice,1.0,3.0,3000.0
139744,Meghalaya,EAST JAINTIA HILLS,859.5,2006,Winter     ,Rice,12195.0,18622.0,1527.019270192702
139745,Meghalaya,EAST JAINTIA HILLS,859.5,2007,Autumn     ,Rice,97.0,169.0,1742.2680412371135
139751,Meghalaya,EAST JAINTIA HILLS,859.5,2007,Summer     ,Rice,12.0,30.0,2500.0
139753,Meghalaya,EAST JAINTIA HILLS,859.5,2007,Winter     ,Rice,12195.0,18621.0,1526.9372693726937
139754,Meghalaya,EAST JAINTIA HILLS,859.5,2008,Autumn     ,Rice,101.0,168.0,1663.3663366336634
139763,Meghalaya,EAST JAINTIA HILLS,859.5,2008,Summer     ,Rice,40.0,87.0,2175.0
139772,Meghalaya,EAST JAINTIA HILLS,859.5,2008,Winter     ,Rice,12195.0,19838.0,1626.7322673226731
139773,Meghalaya,EAST JAINTIA HILLS,859.5,2009,Autumn     ,Rice,102.0,173.0,1696.078431372549
139784,Meghalaya,EAST JAINTIA HILLS,859.5,2009,Summer     ,Rice,45.0,92.0,2044.4444444444443
139789,Meghalaya,EAST JAINTIA HILLS,859.5,2009,Winter     ,Rice,12198.0,19883.0,1630.0213149696672
139790,Meghalaya,EAST JAINTIA HILLS,859.5,2010,Autumn     ,Rice,101.0,159.0,1574.2574257425742
139801,Meghalaya,EAST JAINTIA HILLS,859.5,2010,Rabi       ,Rice,50.0,99.0,1980.0
139809,Meghalaya,EAST JAINTIA HILLS,859.5,2010,Winter     ,Rice,12223.0,20839.0,1704.9005972347213
139810,Meghalaya,EAST JAINTIA HILLS,859.5,2011,Autumn     ,Rice,106.0,166.0,1566.0377358490566
139821,Meghalaya,EAST JAINTIA HILLS,859.5,2011,Rabi       ,Rice,47.0,95.0,2021.276595744681
