Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours,Rainfall,Yield
164,217,1,0.6,1,1,1,1,392.9,1094,1323.170732
179,97,1,0.6,1,1,1,1,392.9,1094,541.8994413
131,171,1,0.6,1,1,1,1,392.9,1094,1305.343511
75,100,1,0.6,1,1,1,1,392.9,1094,1333.333333
134,151,1,0.6,1,1,1,1,392.9,1094,1126.865672
62,39,1,0.6,1,1,1,1,392.9,1094,629.0322581
62,39,1,0.6,1,1,1,1,392.9,1094,629.0322581
5,3,1,0.6,1,1,1,1,392.9,1094,600
5,7,1,0.6,1,1,1,1,392.9,1094,1400
7,2,1,0.6,1,1,1,1,392.9,1094,285.7142857
4,1,1,0.6,1,1,1,1,392.9,1094,250
43,56,1,0.6,1,1,1,1,392.9,1094,1302.325581
163,109,1,0.6,1,1,1,1,392.9,1094,668.7116564
117,67,1,0.6,1,1,1,1,392.9,1094,572.6495726
39,27,1,0.6,1,1,1,1,392.9,1094,692.3076923
30,28,1,0.6,1,1,1,1,392.9,1094,933.3333333
39,12,1,0.6,1,1,1,1,392.9,1094,307.6923077
81,48,1,0.6,1,1,1,1,392.9,1094,592.5925926
32,8,1,0.6,1,1,1,1,392.9,1094,250
122,83,1,0.6,1,1,1,1,392.9,1094,680.3278689
61,79,1,0.6,1,1,1,1,392.9,1094,1295.081967
20,26,1,0.6,1,1,1,1,392.9,1094,1300
17,22,1,0.6,1,1,1,1,392.9,1094,1294.117647
2,2,1,0.6,1,1,1,1,392.9,1094,1000
12,8,1,0.6,1,1,1,1,392.9,1094,666.6666667
12,8,1,0.6,1,1,1,1,392.9,1094,666.6666667
274,195,1,0.6,1,1,1,1,392.9,1094,711.6788321
600,300,1,0.6,1,1,1,1,392.9,1094,500
700,400,1,0.6,1,1,1,1,392.9,1094,571.4285714
789,529,1,0.6,1,1,1,1,392.9,1094,670.468948
850,484,1,0.6,1,1,1,1,392.9,1094,569.4117647
1264,876,1,0.6,1,1,1,1,392.9,1094,693.0379747
941,867,1,0.6,1,1,1,1,392.9,1094,921.360255
694,206,1,0.6,1,1,1,1,392.9,1094,296.8299712
393,88,1,0.6,1,1,1,1,392.9,1094,223.9185751
711,418,1,0.6,1,1,1,1,392.9,1094,587.9043601
670,176,1,0.6,1,1,1,1,392.9,1094,262.6865672
747,405,1,0.6,1,1,1,1,392.9,1094,542.1686747
550,251,1,0.6,1,1,1,1,392.9,1094,456.3636364
563,808,1,0.6,1,1,1,1,392.9,1094,1435.168739
221,243,1,0.6,1,1,1,1,392.9,1094,1099.547511
314,421,1,0.6,1,1,1,1,392.9,1094,1340.764331
274,202,1,0.6,1,1,1,1,392.9,1094,737.2262774
274,202,1,0.6,1,1,1,1,392.9,1094,737.2262774
46,61,1,0.6,1,1,1,1,392.9,1094,1326.086957
15,10,1,0.6,1,1,1,1,392.9,1094,666.6666667
73,67,1,0.6,1,1,1,1,392.9,1094,917.8082192
5,3,1,0.6,1,1,1,1,392.9,1094,600
123600,391030,0.42,0.56,1,0.19,1,1,481.8,494,3163.673139
131032,477808,0.42,0.56,1,0.19,1,1,481.8,494,3646.498565
136395,529651,0.42,0.56,1,0.19,1,1,481.8,494,3883.214194
137775,420786,0.42,0.56,1,0.19,1,1,481.8,494,3054.153511
133214,407041,0.42,0.56,1,0.19,1,1,481.8,494,3055.54221
129806,428284,0.42,0.56,1,0.19,1,1,481.8,494,3299.416052
130473,424924,0.42,0.56,1,0.19,1,1,481.8,494,3256.796425
124278,401871,0.42,0.56,1,0.19,1,1,481.8,494,3233.645537
128432,425073,0.42,0.56,1,0.19,1,1,481.8,494,3309.712533
124278,344240,0.42,0.56,1,0.19,1,1,481.8,494,2769.919052
136334,429989,0.42,0.56,1,0.19,1,1,481.8,494,3153.938123
131947,434501,0.42,0.56,1,0.19,1,1,481.8,494,3292.99643
