,S_No,State_Name,District_Name,Season,Irrigation,pH,Moisture,Soil_Temp,Climate,Crop_Name,Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours
1792,1792,Punjab,MANSA,Kharif     ,high,6,60,4,Temperate,Rice,91000,291000,0.19,1,1,0.46,1,1,419.7
1802,1802,Punjab,MANSA,Kharif     ,high,6,60,4,Temperate,Rice,84000,306000,0.19,1,1,0.46,1,1,419.7
1810,1810,Punjab,MANSA,Kharif     ,high,6,60,4,Temperate,Rice,68000,242000,0.19,1,1,0.46,1,1,419.7
1822,1822,Punjab,MANSA,Kharif     ,high,6,60,4,Temperate,Rice,88000,267000,0.19,1,1,0.46,1,1,419.7
1834,1834,Punjab,MANSA,Kharif     ,high,6,60,4,Temperate,Rice,78000,299000,0.19,1,1,0.46,1,1,419.7
1845,1845,Punjab,MANSA,Kharif     ,high,6,60,4,Temperate,Rice,75000,307000,0.19,1,1,0.46,1,1,419.7
1856,1856,Punjab,MANSA,Kharif     ,high,6,60,4,Temperate,Rice,70000,291000,0.19,1,1,0.46,1,1,419.7
1867,1867,Punjab,MANSA,Kharif     ,high,6,60,4,Temperate,Rice,62000,259000,0.19,1,1,0.46,1,1,419.7
1879,1879,Punjab,MANSA,Kharif     ,high,6,60,4,Temperate,Rice,61000,252000,0.19,1,1,0.46,1,1,419.7
1889,1889,Punjab,MANSA,Kharif     ,high,6,60,4,Temperate,Rice,71000,296000,0.19,1,1,0.46,1,1,419.7
1900,1900,Punjab,MANSA,Kharif     ,high,6,60,4,Temperate,Rice,77000,324000,0.19,1,1,0.46,1,1,419.7
1909,1909,Punjab,MANSA,Kharif     ,high,6,60,4,Temperate,Rice,78000,316000,0.19,1,1,0.46,1,1,419.7
1920,1920,Punjab,MANSA,Kharif     ,high,6,60,4,Temperate,Rice,74000,292000,0.19,1,1,0.46,1,1,419.7
1929,1929,Punjab,MANSA,Kharif     ,high,6,60,4,Temperate,Rice,78000,321000,0.19,1,1,0.46,1,1,419.7
1940,1940,Punjab,MANSA,Kharif     ,high,6,60,4,Temperate,Rice,81000,334000,0.19,1,1,0.46,1,1,419.7
1946,1946,Punjab,MANSA,Kharif     ,high,6,60,4,Temperate,Rice,82000,296000,0.19,1,1,0.46,1,1,419.7
1952,1952,Punjab,MOGA,Kharif     ,high,6,60,4,Composite,Rice,107000,429000,0.19,1,1,0.46,1,1,419.7
1963,1963,Punjab,MOGA,Kharif     ,high,6,60,4,Composite,Rice,118000,413000,0.19,1,1,0.46,1,1,419.7
1971,1971,Punjab,MOGA,Kharif     ,high,6,60,4,Composite,Rice,117000,393000,0.19,1,1,0.46,1,1,419.7
1980,1980,Punjab,MOGA,Kharif     ,high,6,60,4,Composite,Rice,159000,596000,0.19,1,1,0.46,1,1,419.7
1990,1990,Punjab,MOGA,Kharif     ,high,6,60,4,Composite,Rice,151000,579000,0.19,1,1,0.46,1,1,419.7
2001,2001,Punjab,MOGA,Kharif     ,high,6,60,4,Composite,Rice,149000,568000,0.19,1,1,0.46,1,1,419.7
2012,2012,Punjab,MOGA,Kharif     ,high,6,60,4,Composite,Rice,163000,667000,0.19,1,1,0.46,1,1,419.7
2022,2022,Punjab,MOGA,Kharif     ,high,6,60,4,Composite,Rice,164000,731000,0.19,1,1,0.46,1,1,419.7
2032,2032,Punjab,MOGA,Kharif     ,high,6,60,4,Composite,Rice,167000,735000,0.19,1,1,0.46,1,1,419.7
2040,2040,Punjab,MOGA,Kharif     ,high,6,60,4,Composite,Rice,168000,711000,0.19,1,1,0.46,1,1,419.7
2048,2048,Punjab,MOGA,Kharif     ,high,6,60,4,Composite,Rice,169000,749000,0.19,1,1,0.46,1,1,419.7
2055,2055,Punjab,MOGA,Kharif     ,high,6,60,4,Composite,Rice,174000,800000,0.19,1,1,0.46,1,1,419.7
2065,2065,Punjab,MOGA,Kharif     ,high,6,60,4,Composite,Rice,172000,812000,0.19,1,1,0.46,1,1,419.7
2071,2071,Punjab,MOGA,Kharif     ,high,6,60,4,Composite,Rice,172000,745000,0.19,1,1,0.46,1,1,419.7
2077,2077,Punjab,MOGA,Kharif     ,high,6,60,4,Composite,Rice,174000,759000,0.19,1,1,0.46,1,1,419.7
2082,2082,Punjab,MOGA,Kharif     ,high,6,60,4,Composite,Rice,176000,794000,0.19,1,1,0.46,1,1,419.7
2089,2089,Punjab,MOGA,Kharif     ,high,6,60,4,Composite,Rice,176000,815000,0.19,1,1,0.46,1,1,419.7
2096,2096,Punjab,MOGA,Kharif     ,high,6,60,4,Composite,Rice,177000,815000,0.19,1,1,0.46,1,1,419.7
2100,2100,Punjab,MUKTSAR,Kharif     ,high,6,60,4,Hot-dry,Rice,28000,97000,0.19,1,1,0.46,1,1,419.7
2111,2111,Punjab,MUKTSAR,Kharif     ,high,6,60,4,Hot-dry,Rice,77000,221000,0.19,1,1,0.46,1,1,419.7
2122,2122,Punjab,MUKTSAR,Kharif     ,high,6,60,4,Hot-dry,Rice,91000,272000,0.19,1,1,0.46,1,1,419.7
2133,2133,Punjab,MUKTSAR,Kharif     ,high,6,60,4,Hot-dry,Rice,89000,309000,0.19,1,1,0.46,1,1,419.7
2143,2143,Punjab,MUKTSAR,Kharif     ,high,6,60,4,Hot-dry,Rice,65000,239000,0.19,1,1,0.46,1,1,419.7
2156,2156,Punjab,MUKTSAR,Kharif     ,high,6,60,4,Hot-dry,Rice,83000,261000,0.19,1,1,0.46,1,1,419.7
2168,2168,Punjab,MUKTSAR,Kharif     ,high,6,60,4,Hot-dry,Rice,87000,328000,0.19,1,1,0.46,1,1,419.7
2181,2181,Punjab,MUKTSAR,Kharif     ,high,6,60,4,Hot-dry,Rice,86000,334000,0.19,1,1,0.46,1,1,419.7
2191,2191,Punjab,MUKTSAR,Kharif     ,high,6,60,4,Hot-dry,Rice,77000,298000,0.19,1,1,0.46,1,1,419.7
2202,2202,Punjab,MUKTSAR,Kharif     ,high,6,60,4,Hot-dry,Rice,68000,272000,0.19,1,1,0.46,1,1,419.7
2213,2213,Punjab,MUKTSAR,Kharif     ,high,6,60,4,Hot-dry,Rice,68000,283000,0.19,1,1,0.46,1,1,419.7
2222,2222,Punjab,MUKTSAR,Kharif     ,high,6,60,4,Hot-dry,Rice,95000,402000,0.19,1,1,0.46,1,1,419.7
2231,2231,Punjab,MUKTSAR,Kharif     ,high,6,60,4,Hot-dry,Rice,100000,387000,0.19,1,1,0.46,1,1,419.7
2239,2239,Punjab,MUKTSAR,Kharif     ,high,6,60,4,Hot-dry,Rice,111000,432000,0.19,1,1,0.46,1,1,419.7
2249,2249,Punjab,MUKTSAR,Kharif     ,high,6,60,4,Hot-dry,Rice,113000,402000,0.19,1,1,0.46,1,1,419.7
2258,2258,Punjab,MUKTSAR,Kharif     ,high,6,60,4,Hot-dry,Rice,118000,471000,0.19,1,1,0.46,1,1,419.7
2269,2269,Punjab,MUKTSAR,Kharif     ,high,6,60,4,Hot-dry,Rice,115000,457000,0.19,1,1,0.46,1,1,419.7
2278,2278,Punjab,MUKTSAR,Kharif     ,high,6,60,4,Hot-dry,Rice,135000,514000,0.19,1,1,0.46,1,1,419.7
2286,2286,Punjab,NAWANSHAHR,Kharif     ,high,6,60,4,Warm-humid,Rice,43000,145000,0.19,1,1,0.46,1,1,419.7
2293,2293,Punjab,NAWANSHAHR,Kharif     ,high,6,60,4,Warm-humid,Rice,46000,150000,0.19,1,1,0.46,1,1,419.7
2301,2301,Punjab,NAWANSHAHR,Kharif     ,high,6,60,4,Warm-humid,Rice,46000,160000,0.19,1,1,0.46,1,1,419.7
2311,2311,Punjab,NAWANSHAHR,Kharif     ,high,6,60,4,Warm-humid,Rice,47000,158000,0.19,1,1,0.46,1,1,419.7
2318,2318,Punjab,NAWANSHAHR,Kharif     ,high,6,60,4,Warm-humid,Rice,45000,143000,0.19,1,1,0.46,1,1,419.7
2326,2326,Punjab,NAWANSHAHR,Kharif     ,high,6,60,4,Warm-humid,Rice,43000,151000,0.19,1,1,0.46,1,1,419.7
2334,2334,Punjab,NAWANSHAHR,Kharif     ,high,6,60,4,Warm-humid,Rice,47000,171000,0.19,1,1,0.46,1,1,419.7
2345,2345,Punjab,NAWANSHAHR,Kharif     ,high,6,60,4,Warm-humid,Rice,50000,199000,0.19,1,1,0.46,1,1,419.7
2353,2353,Punjab,NAWANSHAHR,Kharif     ,high,6,60,4,Warm-humid,Rice,49000,171000,0.19,1,1,0.46,1,1,419.7
2360,2360,Punjab,NAWANSHAHR,Kharif     ,high,6,60,4,Warm-humid,Rice,53000,209000,0.19,1,1,0.46,1,1,419.7
2366,2366,Punjab,NAWANSHAHR,Kharif     ,high,6,60,4,Warm-humid,Rice,50000,194000,0.19,1,1,0.46,1,1,419.7
2372,2372,Punjab,NAWANSHAHR,Kharif     ,high,6,60,4,Warm-humid,Rice,52000,213000,0.19,1,1,0.46,1,1,419.7
2377,2377,Punjab,NAWANSHAHR,Kharif     ,high,6,60,4,Warm-humid,Rice,56000,232000,0.19,1,1,0.46,1,1,419.7
2382,2382,Punjab,NAWANSHAHR,Kharif     ,high,6,60,4,Warm-humid,Rice,58000,231000,0.19,1,1,0.46,1,1,419.7
2386,2386,Punjab,NAWANSHAHR,Kharif     ,high,6,60,4,Warm-humid,Rice,57000,226000,0.19,1,1,0.46,1,1,419.7
2392,2392,Punjab,NAWANSHAHR,Kharif     ,high,6,60,4,Warm-humid,Rice,57000,236000,0.19,1,1,0.46,1,1,419.7
2399,2399,Punjab,NAWANSHAHR,Kharif     ,high,6,60,4,Warm-humid,Rice,56000,202000,0.19,1,1,0.46,1,1,419.7
2406,2406,Punjab,NAWANSHAHR,Kharif     ,high,6,60,4,Warm-humid,Rice,57000,226000,0.19,1,1,0.46,1,1,419.7
2413,2413,Punjab,PATHANKOT,Kharif     ,high,6,60,4,Temperate,Rice,27000,76000,0.19,1,1,0.46,1,1,419.7
2423,2423,Punjab,PATHANKOT,Kharif     ,high,6,60,4,Temperate,Rice,29000,78000,0.19,1,1,0.46,1,1,419.7
2431,2431,Punjab,PATHANKOT,Kharif     ,high,6,60,4,Temperate,Rice,29000,72000,0.19,1,1,0.46,1,1,419.7
2439,2439,Punjab,PATIALA,Kharif     ,high,6,60,4,Hot-dry,Rice,240000,792000,0.19,1,1,0.46,1,1,419.7
2453,2453,Punjab,PATIALA,Kharif     ,high,6,60,4,Hot-dry,Rice,246000,772000,0.19,1,1,0.46,1,1,419.7
2466,2466,Punjab,PATIALA,Kharif     ,high,6,60,4,Hot-dry,Rice,250000,812000,0.19,1,1,0.46,1,1,419.7
2479,2479,Punjab,PATIALA,Kharif     ,high,6,60,4,Hot-dry,Rice,255000,854000,0.19,1,1,0.46,1,1,419.7
2490,2490,Punjab,PATIALA,Kharif     ,high,6,60,4,Hot-dry,Rice,252000,908000,0.19,1,1,0.46,1,1,419.7
2501,2501,Punjab,PATIALA,Kharif     ,high,6,60,4,Hot-dry,Rice,237000,818000,0.19,1,1,0.46,1,1,419.7
2513,2513,Punjab,PATIALA,Kharif     ,high,6,60,4,Hot-dry,Rice,246000,950000,0.19,1,1,0.46,1,1,419.7
2526,2526,Punjab,PATIALA,Kharif     ,high,6,60,4,Hot-dry,Rice,250000,965000,0.19,1,1,0.46,1,1,419.7
2539,2539,Punjab,PATIALA,Kharif     ,high,6,60,4,Hot-dry,Rice,252000,996000,0.19,1,1,0.46,1,1,419.7
2552,2552,Punjab,PATIALA,Kharif     ,high,6,60,4,Hot-dry,Rice,237000,989000,0.19,1,1,0.46,1,1,419.7
2563,2563,Punjab,PATIALA,Kharif     ,high,6,60,4,Hot-dry,Rice,234000,999000,0.19,1,1,0.46,1,1,419.7
2571,2571,Punjab,PATIALA,Kharif     ,high,6,60,4,Hot-dry,Rice,238000,1009000,0.19,1,1,0.46,1,1,419.7
2580,2580,Punjab,PATIALA,Kharif     ,high,6,60,4,Hot-dry,Rice,240000,1021000,0.19,1,1,0.46,1,1,419.7
2587,2587,Punjab,PATIALA,Kharif     ,high,6,60,4,Hot-dry,Rice,234000,873000,0.19,1,1,0.46,1,1,419.7
2595,2595,Punjab,PATIALA,Kharif     ,high,6,60,4,Hot-dry,Rice,234000,903000,0.19,1,1,0.46,1,1,419.7
2603,2603,Punjab,PATIALA,Kharif     ,high,6,60,4,Hot-dry,Rice,233000,922000,0.19,1,1,0.46,1,1,419.7
2610,2610,Punjab,PATIALA,Kharif     ,high,6,60,4,Hot-dry,Rice,231000,959000,0.19,1,1,0.46,1,1,419.7
2616,2616,Punjab,PATIALA,Kharif     ,high,6,60,4,Hot-dry,Rice,230000,904000,0.19,1,1,0.46,1,1,419.7
2625,2625,Punjab,RUPNAGAR,Kharif     ,high,6,60,4,Composite,Rice,43000,138000,0.19,1,1,0.46,1,1,419.7
2636,2636,Punjab,RUPNAGAR,Kharif     ,high,6,60,4,Composite,Rice,46000,128000,0.19,1,1,0.46,1,1,419.7
2647,2647,Punjab,RUPNAGAR,Kharif     ,high,6,60,4,Composite,Rice,50000,156000,0.19,1,1,0.46,1,1,419.7
2658,2658,Punjab,RUPNAGAR,Kharif     ,high,6,60,4,Composite,Rice,49000,163000,0.19,1,1,0.46,1,1,419.7
2667,2667,Punjab,RUPNAGAR,Kharif     ,high,6,60,4,Composite,Rice,51000,163000,0.19,1,1,0.46,1,1,419.7
2678,2678,Punjab,RUPNAGAR,Kharif     ,high,6,60,4,Composite,Rice,44000,141000,0.19,1,1,0.46,1,1,419.7
2689,2689,Punjab,RUPNAGAR,Kharif     ,high,6,60,4,Composite,Rice,51000,170000,0.19,1,1,0.46,1,1,419.7
2702,2702,Punjab,RUPNAGAR,Kharif     ,high,6,60,4,Composite,Rice,51000,176000,0.19,1,1,0.46,1,1,419.7
2713,2713,Punjab,RUPNAGAR,Kharif     ,high,6,60,4,Composite,Rice,53000,183000,0.19,1,1,0.46,1,1,419.7
2723,2723,Punjab,RUPNAGAR,Kharif     ,high,6,60,4,Composite,Rice,38000,138000,0.19,1,1,0.46,1,1,419.7
2732,2732,Punjab,RUPNAGAR,Kharif     ,high,6,60,4,Composite,Rice,33000,122000,0.19,1,1,0.46,1,1,419.7
2741,2741,Punjab,RUPNAGAR,Kharif     ,high,6,60,4,Composite,Rice,36000,139000,0.19,1,1,0.46,1,1,419.7
2750,2750,Punjab,RUPNAGAR,Kharif     ,high,6,60,4,Composite,Rice,38000,135000,0.19,1,1,0.46,1,1,419.7
2759,2759,Punjab,RUPNAGAR,Kharif     ,high,6,60,4,Composite,Rice,38000,147000,0.19,1,1,0.46,1,1,419.7
2767,2767,Punjab,RUPNAGAR,Kharif     ,high,6,60,4,Composite,Rice,38000,127000,0.19,1,1,0.46,1,1,419.7
2773,2773,Punjab,RUPNAGAR,Kharif     ,high,6,60,4,Composite,Rice,38000,145000,0.19,1,1,0.46,1,1,419.7
2782,2782,Punjab,RUPNAGAR,Kharif     ,high,6,60,4,Composite,Rice,37000,128000,0.19,1,1,0.46,1,1,419.7
2789,2789,Punjab,RUPNAGAR,Kharif     ,high,6,60,4,Composite,Rice,36000,129000,0.19,1,1,0.46,1,1,419.7
2799,2799,Punjab,S.A.S NAGAR,Kharif     ,high,6,60,4,Warm-humid,Rice,29000,82000,0.19,1,1,0.46,1,1,419.7
2808,2808,Punjab,S.A.S NAGAR,Kharif     ,high,6,60,4,Warm-humid,Rice,29000,103000,0.19,1,1,0.46,1,1,419.7
2816,2816,Punjab,S.A.S NAGAR,Kharif     ,high,6,60,4,Warm-humid,Rice,27000,88000,0.19,1,1,0.46,1,1,419.7
2824,2824,Punjab,S.A.S NAGAR,Kharif     ,high,6,60,4,Warm-humid,Rice,30000,98000,0.19,1,1,0.46,1,1,419.7
2833,2833,Punjab,S.A.S NAGAR,Kharif     ,high,6,60,4,Warm-humid,Rice,37000,127000,0.19,1,1,0.46,1,1,419.7
2840,2840,Punjab,S.A.S NAGAR,Kharif     ,high,6,60,4,Warm-humid,Rice,32000,119000,0.19,1,1,0.46,1,1,419.7
2850,2850,Punjab,S.A.S NAGAR,Kharif     ,high,6,60,4,Warm-humid,Rice,31000,117000,0.19,1,1,0.46,1,1,419.7
2858,2858,Punjab,S.A.S NAGAR,Kharif     ,high,6,60,4,Warm-humid,Rice,27000,95000,0.19,1,1,0.46,1,1,419.7
2865,2865,Punjab,S.A.S NAGAR,Kharif     ,high,6,60,4,Warm-humid,Rice,29000,94000,0.19,1,1,0.46,1,1,419.7
2876,2876,Punjab,SANGRUR,Kharif     ,high,6,60,4,Hot-dry,Rice,333000,1277000,0.19,1,1,0.46,1,1,419.7
2889,2889,Punjab,SANGRUR,Kharif     ,high,6,60,4,Hot-dry,Rice,353000,1262000,0.19,1,1,0.46,1,1,419.7
2902,2902,Punjab,SANGRUR,Kharif     ,high,6,60,4,Hot-dry,Rice,360000,1282000,0.19,1,1,0.46,1,1,419.7
2915,2915,Punjab,SANGRUR,Kharif     ,high,6,60,4,Hot-dry,Rice,357000,1342000,0.19,1,1,0.46,1,1,419.7
2926,2926,Punjab,SANGRUR,Kharif     ,high,6,60,4,Hot-dry,Rice,349000,1362000,0.19,1,1,0.46,1,1,419.7
2938,2938,Punjab,SANGRUR,Kharif     ,high,6,60,4,Hot-dry,Rice,352000,1429000,0.19,1,1,0.46,1,1,419.7
2952,2952,Punjab,SANGRUR,Kharif     ,high,6,60,4,Hot-dry,Rice,366000,1566000,0.19,1,1,0.46,1,1,419.7
2965,2965,Punjab,SANGRUR,Kharif     ,high,6,60,4,Hot-dry,Rice,367000,1710000,0.19,1,1,0.46,1,1,419.7
2978,2978,Punjab,SANGRUR,Kharif     ,high,6,60,4,Hot-dry,Rice,367000,1625000,0.19,1,1,0.46,1,1,419.7
2992,2992,Punjab,SANGRUR,Kharif     ,high,6,60,4,Hot-dry,Rice,362000,1637000,0.19,1,1,0.46,1,1,419.7
3003,3003,Punjab,SANGRUR,Kharif     ,high,6,60,4,Hot-dry,Rice,262000,1207000,0.19,1,1,0.46,1,1,419.7
3013,3013,Punjab,SANGRUR,Kharif     ,high,6,60,4,Hot-dry,Rice,267000,1233000,0.19,1,1,0.46,1,1,419.7
3024,3024,Punjab,SANGRUR,Kharif     ,high,6,60,4,Hot-dry,Rice,271000,1273000,0.19,1,1,0.46,1,1,419.7
3035,3035,Punjab,SANGRUR,Kharif     ,high,6,60,4,Hot-dry,Rice,272000,1185000,0.19,1,1,0.46,1,1,419.7
3043,3043,Punjab,SANGRUR,Kharif     ,high,6,60,4,Hot-dry,Rice,274000,1188000,0.19,1,1,0.46,1,1,419.7
3054,3054,Punjab,SANGRUR,Kharif     ,high,6,60,4,Hot-dry,Rice,276000,1299000,0.19,1,1,0.46,1,1,419.7
3069,3069,Punjab,SANGRUR,Kharif     ,high,6,60,4,Hot-dry,Rice,273000,1290000,0.19,1,1,0.46,1,1,419.7
3080,3080,Punjab,SANGRUR,Kharif     ,high,6,60,4,Hot-dry,Rice,271000,1281000,0.19,1,1,0.46,1,1,419.7
3091,3091,Punjab,TARN TARAN,Kharif     ,high,6,60,4,Hot-dry,Rice,173000,514000,0.19,1,1,0.46,1,1,419.7
3102,3102,Punjab,TARN TARAN,Kharif     ,high,6,60,4,Hot-dry,Rice,171000,539000,0.19,1,1,0.46,1,1,419.7
3111,3111,Punjab,TARN TARAN,Kharif     ,high,6,60,4,Hot-dry,Rice,169000,525000,0.19,1,1,0.46,1,1,419.7
3121,3121,Punjab,TARN TARAN,Kharif     ,high,6,60,4,Hot-dry,Rice,172000,530000,0.19,1,1,0.46,1,1,419.7
3131,3131,Punjab,TARN TARAN,Kharif     ,high,6,60,4,Hot-dry,Rice,172000,500000,0.19,1,1,0.46,1,1,419.7
3140,3140,Punjab,TARN TARAN,Kharif     ,high,6,60,4,Hot-dry,Rice,173000,490000,0.19,1,1,0.46,1,1,419.7
3149,3149,Punjab,TARN TARAN,Kharif     ,high,6,60,4,Hot-dry,Rice,179000,599000,0.19,1,1,0.46,1,1,419.7
3162,3162,Punjab,TARN TARAN,Kharif     ,high,6,60,4,Hot-dry,Rice,177000,594000,0.19,1,1,0.46,1,1,419.7
3170,3170,Punjab,TARN TARAN,Kharif     ,high,6,60,4,Hot-dry,Rice,176000,540000,0.19,1,1,0.46,1,1,419.7
3186,3186,Andhra Pradesh,ANANTAPUR,Kharif     ,high,6,60,4,Hot-dry,Rice,35600,75400,1,0.6,1,1,1,1,824.4
3198,3198,Andhra Pradesh,ANANTAPUR,Rabi       ,high,6,60,4,Hot-dry,Rice,18000,37300,1,0.6,1,1,1,1,824.4
3214,3214,Andhra Pradesh,ANANTAPUR,Kharif     ,high,6,60,4,Hot-dry,Rice,38300,96800,1,0.6,1,1,1,1,824.4
3223,3223,Andhra Pradesh,ANANTAPUR,Rabi       ,high,6,60,4,Hot-dry,Rice,26600,63900,1,0.6,1,1,1,1,824.4
3238,3238,Andhra Pradesh,ANANTAPUR,Kharif     ,high,6,60,4,Hot-dry,Rice,37991,105082,1,0.6,1,1,1,1,824.4
3251,3251,Andhra Pradesh,ANANTAPUR,Rabi       ,high,6,60,4,Hot-dry,Rice,20258,45669,1,0.6,1,1,1,1,824.4
3274,3274,Andhra Pradesh,ANANTAPUR,Kharif     ,high,6,60,4,Hot-dry,Rice,39905,117680,1,0.6,1,1,1,1,824.4
3292,3292,Andhra Pradesh,ANANTAPUR,Rabi       ,high,6,60,4,Hot-dry,Rice,22099,57236,1,0.6,1,1,1,1,824.4
3321,3321,Andhra Pradesh,ANANTAPUR,Kharif     ,high,6,60,4,Hot-dry,Rice,32878,95609,1,0.6,1,1,1,1,824.4
3338,3338,Andhra Pradesh,ANANTAPUR,Rabi       ,high,6,60,4,Hot-dry,Rice,38119,108906,1,0.6,1,1,1,1,824.4
3365,3365,Andhra Pradesh,ANANTAPUR,Kharif     ,high,6,60,4,Hot-dry,Rice,29066,66329,1,0.6,1,1,1,1,824.4
3381,3381,Andhra Pradesh,ANANTAPUR,Rabi       ,high,6,60,4,Hot-dry,Rice,10960,20462,1,0.6,1,1,1,1,824.4
3422,3422,Andhra Pradesh,ANANTAPUR,Kharif     ,high,6,60,4,Hot-dry,Rice,17515,44891,1,0.6,1,1,1,1,824.4
3440,3440,Andhra Pradesh,ANANTAPUR,Rabi       ,high,6,60,4,Hot-dry,Rice,10826,25463,1,0.6,1,1,1,1,824.4
3476,3476,Andhra Pradesh,ANANTAPUR,Kharif     ,high,6,60,4,Hot-dry,Rice,24335,85051,1,0.6,1,1,1,1,824.4
3492,3492,Andhra Pradesh,ANANTAPUR,Rabi       ,high,6,60,4,Hot-dry,Rice,9240,21622,1,0.6,1,1,1,1,824.4
3518,3518,Andhra Pradesh,ANANTAPUR,Kharif     ,high,6,60,4,Hot-dry,Rice,25008,69972,1,0.6,1,1,1,1,824.4
3533,3533,Andhra Pradesh,ANANTAPUR,Rabi       ,high,6,60,4,Hot-dry,Rice,23142,55587,1,0.6,1,1,1,1,824.4
3559,3559,Andhra Pradesh,ANANTAPUR,Kharif     ,high,6,60,4,Hot-dry,Rice,22349,67427,1,0.6,1,1,1,1,824.4
3573,3573,Andhra Pradesh,ANANTAPUR,Rabi       ,high,6,60,4,Hot-dry,Rice,10846,31974,1,0.6,1,1,1,1,824.4
3596,3596,Andhra Pradesh,ANANTAPUR,Kharif     ,high,6,60,4,Hot-dry,Rice,30000,95000,1,0.6,1,1,1,1,824.4
3603,3603,Andhra Pradesh,ANANTAPUR,Rabi       ,high,6,60,4,Hot-dry,Rice,14000,37000,1,0.6,1,1,1,1,824.4
3618,3618,Andhra Pradesh,ANANTAPUR,Kharif     ,high,6,60,4,Hot-dry,Rice,30306,94615,1,0.6,1,1,1,1,824.4
3630,3630,Andhra Pradesh,ANANTAPUR,Rabi       ,high,6,60,4,Hot-dry,Rice,18416,49815,1,0.6,1,1,1,1,824.4
3654,3654,Andhra Pradesh,ANANTAPUR,Kharif     ,high,6,60,4,Hot-dry,Rice,32226,101512,1,0.6,1,1,1,1,824.4
3669,3669,Andhra Pradesh,ANANTAPUR,Rabi       ,high,6,60,4,Hot-dry,Rice,19428,46899,1,0.6,1,1,1,1,824.4
3695,3695,Andhra Pradesh,ANANTAPUR,Kharif     ,high,6,60,4,Hot-dry,Rice,34973,102007,1,0.6,1,1,1,1,824.4
3708,3708,Andhra Pradesh,ANANTAPUR,Rabi       ,high,6,60,4,Hot-dry,Rice,24828,69394,1,0.6,1,1,1,1,824.4
3737,3737,Andhra Pradesh,ANANTAPUR,Kharif     ,high,6,60,4,Hot-dry,Rice,37720,94531,1,0.6,1,1,1,1,824.4
3753,3753,Andhra Pradesh,ANANTAPUR,Rabi       ,high,6,60,4,Hot-dry,Rice,10948,25542,1,0.6,1,1,1,1,824.4
3790,3790,Andhra Pradesh,ANANTAPUR,Kharif     ,high,6,60,4,Hot-dry,Rice,22056,58691,1,0.6,1,1,1,1,824.4
3816,3816,Andhra Pradesh,ANANTAPUR,Rabi       ,high,6,60,4,Hot-dry,Rice,6998,17768,1,0.6,1,1,1,1,824.4
3851,3851,Andhra Pradesh,ANANTAPUR,Kharif     ,high,6,60,4,Hot-dry,Rice,28114,59377,1,0.6,1,1,1,1,824.4
3878,3878,Andhra Pradesh,ANANTAPUR,Rabi       ,high,6,60,4,Hot-dry,Rice,12283,28558,1,0.6,1,1,1,1,824.4
3923,3923,Andhra Pradesh,ANANTAPUR,Kharif     ,high,6,60,4,Hot-dry,Rice,22658,68155,1,0.6,1,1,1,1,824.4
3951,3951,Andhra Pradesh,ANANTAPUR,Rabi       ,high,6,60,4,Hot-dry,Rice,6553,14377,1,0.6,1,1,1,1,824.4
3960,3960,Andhra Pradesh,ANANTAPUR,Whole Year ,high,6,60,4,Hot-dry,Rice,29211,82532,1,0.6,1,1,1,1,824.4
3971,3971,Andhra Pradesh,CHITTOOR,Kharif     ,high,6,60,4,Warm-humid,Rice,42300,84400,1,0.6,1,1,1,1,824.4
3980,3980,Andhra Pradesh,CHITTOOR,Rabi       ,high,6,60,4,Warm-humid,Rice,57400,137400,1,0.6,1,1,1,1,824.4
3994,3994,Andhra Pradesh,CHITTOOR,Kharif     ,high,6,60,4,Warm-humid,Rice,42000,105400,1,0.6,1,1,1,1,824.4
4004,4004,Andhra Pradesh,CHITTOOR,Rabi       ,high,6,60,4,Warm-humid,Rice,62400,159200,1,0.6,1,1,1,1,824.4
4018,4018,Andhra Pradesh,CHITTOOR,Kharif     ,high,6,60,4,Warm-humid,Rice,37542,75477,1,0.6,1,1,1,1,824.4
4031,4031,Andhra Pradesh,CHITTOOR,Rabi       ,high,6,60,4,Warm-humid,Rice,37489,76800,1,0.6,1,1,1,1,824.4
4055,4055,Andhra Pradesh,CHITTOOR,Kharif     ,high,6,60,4,Warm-humid,Rice,33776,89236,1,0.6,1,1,1,1,824.4
4074,4074,Andhra Pradesh,CHITTOOR,Rabi       ,high,6,60,4,Warm-humid,Rice,41442,97181,1,0.6,1,1,1,1,824.4
4104,4104,Andhra Pradesh,CHITTOOR,Kharif     ,high,6,60,4,Warm-humid,Rice,24377,55311,1,0.6,1,1,1,1,824.4
4120,4120,Andhra Pradesh,CHITTOOR,Rabi       ,high,6,60,4,Warm-humid,Rice,62049,170573,1,0.6,1,1,1,1,824.4
4146,4146,Andhra Pradesh,CHITTOOR,Kharif     ,high,6,60,4,Warm-humid,Rice,20137,50020,1,0.6,1,1,1,1,824.4
4165,4165,Andhra Pradesh,CHITTOOR,Rabi       ,high,6,60,4,Warm-humid,Rice,30034,76827,1,0.6,1,1,1,1,824.4
4207,4207,Andhra Pradesh,CHITTOOR,Kharif     ,high,6,60,4,Warm-humid,Rice,18495,38562,1,0.6,1,1,1,1,824.4
4225,4225,Andhra Pradesh,CHITTOOR,Rabi       ,high,6,60,4,Warm-humid,Rice,27286,46714,1,0.6,1,1,1,1,824.4
