,S_No,State_Name,District_Name,Season,Irrigation,pH,Moisture,Soil_Temp,Climate,Crop_Name,Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours
2788,2788,Punjab,RUPNAGAR,Kharif     ,medium,6.25,80,25,Composite,Maize,20000,58000,0.19,1,1,0.46,1,1,480
2798,2798,Punjab,S.A.S NAGAR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,7000,17000,0.19,1,1,0.46,1,1,480
2807,2807,Punjab,S.A.S NAGAR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,7000,25000,0.19,1,1,0.46,1,1,480
2815,2815,Punjab,S.A.S NAGAR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,5000,19000,0.19,1,1,0.46,1,1,480
2823,2823,Punjab,S.A.S NAGAR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,5000,19000,0.19,1,1,0.46,1,1,480
2832,2832,Punjab,S.A.S NAGAR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,6000,24000,0.19,1,1,0.46,1,1,480
2839,2839,Punjab,S.A.S NAGAR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,6000,24000,0.19,1,1,0.46,1,1,480
2849,2849,Punjab,S.A.S NAGAR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,6000,18000,0.19,1,1,0.46,1,1,480
2857,2857,Punjab,S.A.S NAGAR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,9000,44000,0.19,1,1,0.46,1,1,480
2864,2864,Punjab,S.A.S NAGAR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,8000,30000,0.19,1,1,0.46,1,1,480
2875,2875,Punjab,SANGRUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1000,2000,0.19,1,1,0.46,1,1,480
2900,2900,Punjab,SANGRUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1000,3000,0.19,1,1,0.46,1,1,480
2912,2912,Punjab,SANGRUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1000,3000,0.19,1,1,0.46,1,1,480
2923,2923,Punjab,SANGRUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,2000,5000,0.19,1,1,0.46,1,1,480
2936,2936,Punjab,SANGRUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,2000,4000,0.19,1,1,0.46,1,1,480
2949,2949,Punjab,SANGRUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,2000,6000,0.19,1,1,0.46,1,1,480
2963,2963,Punjab,SANGRUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1000,3000,0.19,1,1,0.46,1,1,480
2976,2976,Punjab,SANGRUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1000,2000,0.19,1,1,0.46,1,1,480
2990,2990,Punjab,SANGRUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1000,3000,0.19,1,1,0.46,1,1,480
3011,3011,Punjab,SANGRUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1000,3000,0.19,1,1,0.46,1,1,480
3067,3067,Punjab,SANGRUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1000,4000,0.19,1,1,0.46,1,1,480
3078,3078,Punjab,SANGRUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,2000,7000,0.19,1,1,0.46,1,1,480
3089,3089,Punjab,TARN TARAN,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1000,2000,0.19,1,1,0.46,1,1,480
3100,3100,Punjab,TARN TARAN,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1000,3000,0.19,1,1,0.46,1,1,480
3109,3109,Punjab,TARN TARAN,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1000,3000,0.19,1,1,0.46,1,1,480
3119,3119,Punjab,TARN TARAN,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1000,3000,0.19,1,1,0.46,1,1,480
3129,3129,Punjab,TARN TARAN,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1000,4000,0.19,1,1,0.46,1,1,480
3138,3138,Punjab,TARN TARAN,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1000,4000,0.19,1,1,0.46,1,1,480
3146,3146,Punjab,TARN TARAN,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1000,4000,0.19,1,1,0.46,1,1,480
3160,3160,Punjab,TARN TARAN,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1000,4000,0.19,1,1,0.46,1,1,480
3182,3182,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,2800,4900,1,0.6,1,1,1,1,1004.2
3196,3196,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,600,2400,1,0.6,1,1,1,1,1004.2
3210,3210,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,3300,6700,1,0.6,1,1,1,1,1004.2
3221,3221,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,300,1600,1,0.6,1,1,1,1,1004.2
3234,3234,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,3358,9540,1,0.6,1,1,1,1,1004.2
3247,3247,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,455,2203,1,0.6,1,1,1,1,1004.2
3268,3268,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,3475,9049,1,0.6,1,1,1,1,1004.2
3289,3289,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,399,2148,1,0.6,1,1,1,1,1004.2
3316,3316,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,2667,7129,1,0.6,1,1,1,1,1004.2
3333,3333,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,447,2893,1,0.6,1,1,1,1,1004.2
3360,3360,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,3541,3431,1,0.6,1,1,1,1,1004.2
3377,3377,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,1288,8933,1,0.6,1,1,1,1,1004.2
3417,3417,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,6246,10718,1,0.6,1,1,1,1,1004.2
3435,3435,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,1212,6787,1,0.6,1,1,1,1,1004.2
3471,3471,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,3495,10031,1,0.6,1,1,1,1,1004.2
3488,3488,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,3572,25822,1,0.6,1,1,1,1,1004.2
3513,3513,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,5958,21538,1,0.6,1,1,1,1,1004.2
3529,3529,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,1435,10721,1,0.6,1,1,1,1,1004.2
3554,3554,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,4877,20181,1,0.6,1,1,1,1,1004.2
3569,3569,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,3120,23640,1,0.6,1,1,1,1,1004.2
3592,3592,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,7000,32000,1,0.6,1,1,1,1,1004.2
3602,3602,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,6000,48000,1,0.6,1,1,1,1,1004.2
3613,3613,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,6041,20896,1,0.6,1,1,1,1,1004.2
3627,3627,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,3658,32300,1,0.6,1,1,1,1,1004.2
3649,3649,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,8852,43924,1,0.6,1,1,1,1,1004.2
3664,3664,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,4615,33736,1,0.6,1,1,1,1,1004.2
3689,3689,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,10726,51174,1,0.6,1,1,1,1,1004.2
3704,3704,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,4750,43306,1,0.6,1,1,1,1,1004.2
3730,3730,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,25447,63465,1,0.6,1,1,1,1,1004.2
3749,3749,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,6208,48168,1,0.6,1,1,1,1,1004.2
3783,3783,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,22039,63516,1,0.6,1,1,1,1,1004.2
3811,3811,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,7070,50098,1,0.6,1,1,1,1,1004.2
3842,3842,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,27087,53226,1,0.6,1,1,1,1,1004.2
3873,3873,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,7777,57970,1,0.6,1,1,1,1,1004.2
3912,3912,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,16839,42687,1,0.6,1,1,1,1,1004.2
3945,3945,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,4474,31618,1,0.6,1,1,1,1,1004.2
3967,3967,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,100,300,1,0.6,1,1,1,1,1004.2
3990,3990,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,100,300,1,0.6,1,1,1,1,1004.2
4002,4002,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6.25,80,25,Warm-humid,Maize,100,300,1,0.6,1,1,1,1,1004.2
4014,4014,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,181,514,1,0.6,1,1,1,1,1004.2
4028,4028,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6.25,80,25,Warm-humid,Maize,67,324,1,0.6,1,1,1,1,1004.2
4048,4048,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,357,930,1,0.6,1,1,1,1,1004.2
4067,4067,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6.25,80,25,Warm-humid,Maize,56,302,1,0.6,1,1,1,1,1004.2
4098,4098,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,294,786,1,0.6,1,1,1,1,1004.2
4116,4116,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6.25,80,25,Warm-humid,Maize,81,524,1,0.6,1,1,1,1,1004.2
4140,4140,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,261,253,1,0.6,1,1,1,1,1004.2
4159,4159,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6.25,80,25,Warm-humid,Maize,284,1968,1,0.6,1,1,1,1,1004.2
4201,4201,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,742,1273,1,0.6,1,1,1,1,1004.2
4220,4220,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6.25,80,25,Warm-humid,Maize,392,2195,1,0.6,1,1,1,1,1004.2
4260,4260,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,509,1461,1,0.6,1,1,1,1,1004.2
4278,4278,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6.25,80,25,Warm-humid,Maize,354,2559,1,0.6,1,1,1,1,1004.2
4305,4305,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,417,2150,1,0.6,1,1,1,1,1004.2
4321,4321,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6.25,80,25,Warm-humid,Maize,356,2660,1,0.6,1,1,1,1,1004.2
4346,4346,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,386,1378,1,0.6,1,1,1,1,1004.2
4363,4363,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6.25,80,25,Warm-humid,Maize,788,5971,1,0.6,1,1,1,1,1004.2
4388,4388,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,1000,3000,1,0.6,1,1,1,1,1004.2
4398,4398,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6.25,80,25,Warm-humid,Maize,1000,4000,1,0.6,1,1,1,1,1004.2
4411,4411,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,843,3937,1,0.6,1,1,1,1,1004.2
4425,4425,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6.25,80,25,Warm-humid,Maize,957,8450,1,0.6,1,1,1,1,1004.2
4451,4451,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,1326,4915,1,0.6,1,1,1,1,1004.2
4466,4466,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6.25,80,25,Warm-humid,Maize,611,4466,1,0.6,1,1,1,1,1004.2
4491,4491,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,970,4969,1,0.6,1,1,1,1,1004.2
4507,4507,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6.25,80,25,Warm-humid,Maize,539,4914,1,0.6,1,1,1,1,1004.2
4533,4533,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,930,3084,1,0.6,1,1,1,1,1004.2
4550,4550,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6.25,80,25,Warm-humid,Maize,877,6805,1,0.6,1,1,1,1,1004.2
4582,4582,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,1078,4375,1,0.6,1,1,1,1,1004.2
4613,4613,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6.25,80,25,Warm-humid,Maize,547,3876,1,0.6,1,1,1,1,1004.2
4641,4641,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,1905,7683,1,0.6,1,1,1,1,1004.2
4673,4673,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6.25,80,25,Warm-humid,Maize,1303,9713,1,0.6,1,1,1,1,1004.2
4706,4706,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6.25,80,25,Warm-humid,Maize,2693,8820,1,0.6,1,1,1,1,1004.2
4735,4735,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6.25,80,25,Warm-humid,Maize,984,6429,1,0.6,1,1,1,1,1004.2
4757,4757,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1600,2900,1,0.6,1,1,1,1,1004.2
4769,4769,Andhra Pradesh,EAST GODAVARI,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,3600,13700,1,0.6,1,1,1,1,1004.2
4783,4783,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1700,3600,1,0.6,1,1,1,1,1004.2
4796,4796,Andhra Pradesh,EAST GODAVARI,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,3800,18700,1,0.6,1,1,1,1,1004.2
4811,4811,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1522,4324,1,0.6,1,1,1,1,1004.2
4824,4824,Andhra Pradesh,EAST GODAVARI,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,4266,20652,1,0.6,1,1,1,1,1004.2
4845,4845,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1406,3661,1,0.6,1,1,1,1,1004.2
4865,4865,Andhra Pradesh,EAST GODAVARI,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,4108,22117,1,0.6,1,1,1,1,1004.2
4892,4892,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1204,3218,1,0.6,1,1,1,1,1004.2
4910,4910,Andhra Pradesh,EAST GODAVARI,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,2597,16810,1,0.6,1,1,1,1,1004.2
4938,4938,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1423,1379,1,0.6,1,1,1,1,1004.2
4954,4954,Andhra Pradesh,EAST GODAVARI,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,5975,41407,1,0.6,1,1,1,1,1004.2
4993,4993,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,2116,3631,1,0.6,1,1,1,1,1004.2
5010,5010,Andhra Pradesh,EAST GODAVARI,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,6392,35795,1,0.6,1,1,1,1,1004.2
5049,5049,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1881,5556,1,0.6,1,1,1,1,1004.2
5065,5065,Andhra Pradesh,EAST GODAVARI,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,6094,41080,1,0.6,1,1,1,1,1004.2
5091,5091,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1763,6308,1,0.6,1,1,1,1,1004.2
5108,5108,Andhra Pradesh,EAST GODAVARI,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,7838,59349,1,0.6,1,1,1,1,1004.2
5135,5135,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1735,4757,1,0.6,1,1,1,1,1004.2
5152,5152,Andhra Pradesh,EAST GODAVARI,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,6191,61867,1,0.6,1,1,1,1,1004.2
5177,5177,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,2000,6000,1,0.6,1,1,1,1,1004.2
5186,5186,Andhra Pradesh,EAST GODAVARI,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,6000,49000,1,0.6,1,1,1,1,1004.2
5201,5201,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,1602,5154,1,0.6,1,1,1,1,1004.2
5216,5216,Andhra Pradesh,EAST GODAVARI,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,6581,49107,1,0.6,1,1,1,1,1004.2
5242,5242,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,983,3547,1,0.6,1,1,1,1,1004.2
5258,5258,Andhra Pradesh,EAST GODAVARI,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,8005,59821,1,0.6,1,1,1,1,1004.2
5283,5283,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,469,1399,1,0.6,1,1,1,1,1004.2
5297,5297,Andhra Pradesh,EAST GODAVARI,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,7463,54704,1,0.6,1,1,1,1,1004.2
5319,5319,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,468,1727,1,0.6,1,1,1,1,1004.2
5338,5338,Andhra Pradesh,EAST GODAVARI,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,8067,54017,1,0.6,1,1,1,1,1004.2
5367,5367,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,495,1938,1,0.6,1,1,1,1,1004.2
5392,5392,Andhra Pradesh,EAST GODAVARI,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,9485,71659,1,0.6,1,1,1,1,1004.2
5417,5417,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,513,1626,1,0.6,1,1,1,1,1004.2
5444,5444,Andhra Pradesh,EAST GODAVARI,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,10684,92096,1,0.6,1,1,1,1,1004.2
5474,5474,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,755,2500,1,0.6,1,1,1,1,1004.2
5501,5501,Andhra Pradesh,EAST GODAVARI,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,12156,98257,1,0.6,1,1,1,1,1004.2
5522,5522,Andhra Pradesh,GUNTUR,Kharif     ,medium,6.25,80,25,Composite,Maize,1700,3100,1,0.6,1,1,1,1,1004.2
5536,5536,Andhra Pradesh,GUNTUR,Rabi       ,medium,6.25,80,25,Composite,Maize,5000,19000,1,0.6,1,1,1,1,1004.2
5549,5549,Andhra Pradesh,GUNTUR,Kharif     ,medium,6.25,80,25,Composite,Maize,2300,4700,1,0.6,1,1,1,1,1004.2
5560,5560,Andhra Pradesh,GUNTUR,Rabi       ,medium,6.25,80,25,Composite,Maize,2800,14100,1,0.6,1,1,1,1,1004.2
5573,5573,Andhra Pradesh,GUNTUR,Kharif     ,medium,6.25,80,25,Composite,Maize,3853,10946,1,0.6,1,1,1,1,1004.2
5583,5583,Andhra Pradesh,GUNTUR,Rabi       ,medium,6.25,80,25,Composite,Maize,3755,18178,1,0.6,1,1,1,1,1004.2
5602,5602,Andhra Pradesh,GUNTUR,Kharif     ,medium,6.25,80,25,Composite,Maize,5281,13752,1,0.6,1,1,1,1,1004.2
5615,5615,Andhra Pradesh,GUNTUR,Rabi       ,medium,6.25,80,25,Composite,Maize,4516,24314,1,0.6,1,1,1,1,1004.2
5640,5640,Andhra Pradesh,GUNTUR,Kharif     ,medium,6.25,80,25,Composite,Maize,2549,6814,1,0.6,1,1,1,1,1004.2
5652,5652,Andhra Pradesh,GUNTUR,Rabi       ,medium,6.25,80,25,Composite,Maize,4369,28281,1,0.6,1,1,1,1,1004.2
5677,5677,Andhra Pradesh,GUNTUR,Kharif     ,medium,6.25,80,25,Composite,Maize,2327,2255,1,0.6,1,1,1,1,1004.2
5692,5692,Andhra Pradesh,GUNTUR,Rabi       ,medium,6.25,80,25,Composite,Maize,6450,44699,1,0.6,1,1,1,1,1004.2
5733,5733,Andhra Pradesh,GUNTUR,Kharif     ,medium,6.25,80,25,Composite,Maize,3891,6677,1,0.6,1,1,1,1,1004.2
5747,5747,Andhra Pradesh,GUNTUR,Rabi       ,medium,6.25,80,25,Composite,Maize,22949,128514,1,0.6,1,1,1,1,1004.2
5787,5787,Andhra Pradesh,GUNTUR,Kharif     ,medium,6.25,80,25,Composite,Maize,2749,8121,1,0.6,1,1,1,1,1004.2
5802,5802,Andhra Pradesh,GUNTUR,Rabi       ,medium,6.25,80,25,Composite,Maize,32788,279714,1,0.6,1,1,1,1,1004.2
5828,5828,Andhra Pradesh,GUNTUR,Kharif     ,medium,6.25,80,25,Composite,Maize,1617,5786,1,0.6,1,1,1,1,1004.2
5839,5839,Andhra Pradesh,GUNTUR,Rabi       ,medium,6.25,80,25,Composite,Maize,22565,237023,1,0.6,1,1,1,1,1004.2
5860,5860,Andhra Pradesh,GUNTUR,Kharif     ,medium,6.25,80,25,Composite,Maize,1132,3104,1,0.6,1,1,1,1,1004.2
5873,5873,Andhra Pradesh,GUNTUR,Rabi       ,medium,6.25,80,25,Composite,Maize,34010,280276,1,0.6,1,1,1,1,1004.2
5892,5892,Andhra Pradesh,GUNTUR,Kharif     ,medium,6.25,80,25,Composite,Maize,1000,3000,1,0.6,1,1,1,1,1004.2
5902,5902,Andhra Pradesh,GUNTUR,Rabi       ,medium,6.25,80,25,Composite,Maize,58000,517000,1,0.6,1,1,1,1,1004.2
5913,5913,Andhra Pradesh,GUNTUR,Kharif     ,medium,6.25,80,25,Composite,Maize,784,2522,1,0.6,1,1,1,1,1004.2
5925,5925,Andhra Pradesh,GUNTUR,Rabi       ,medium,6.25,80,25,Composite,Maize,95547,950884,1,0.6,1,1,1,1,1004.2
5947,5947,Andhra Pradesh,GUNTUR,Kharif     ,medium,6.25,80,25,Composite,Maize,530,1912,1,0.6,1,1,1,1,1004.2
5959,5959,Andhra Pradesh,GUNTUR,Rabi       ,medium,6.25,80,25,Composite,Maize,68798,529745,1,0.6,1,1,1,1,1004.2
5983,5983,Andhra Pradesh,GUNTUR,Kharif     ,medium,6.25,80,25,Composite,Maize,269,802,1,0.6,1,1,1,1,1004.2
5998,5998,Andhra Pradesh,GUNTUR,Rabi       ,medium,6.25,80,25,Composite,Maize,80083,904377,1,0.6,1,1,1,1,1004.2
6020,6020,Andhra Pradesh,GUNTUR,Kharif     ,medium,6.25,80,25,Composite,Maize,792,2922,1,0.6,1,1,1,1,1004.2
6033,6033,Andhra Pradesh,GUNTUR,Rabi       ,medium,6.25,80,25,Composite,Maize,70965,627331,1,0.6,1,1,1,1,1004.2
6060,6060,Andhra Pradesh,GUNTUR,Kharif     ,medium,6.25,80,25,Composite,Maize,1103,4319,1,0.6,1,1,1,1,1004.2
6085,6085,Andhra Pradesh,GUNTUR,Rabi       ,medium,6.25,80,25,Composite,Maize,82043,662579,1,0.6,1,1,1,1,1004.2
6110,6110,Andhra Pradesh,GUNTUR,Kharif     ,medium,6.25,80,25,Composite,Maize,1530,4850,1,0.6,1,1,1,1,1004.2
6134,6134,Andhra Pradesh,GUNTUR,Rabi       ,medium,6.25,80,25,Composite,Maize,85535,643394,1,0.6,1,1,1,1,1004.2
6163,6163,Andhra Pradesh,GUNTUR,Kharif     ,medium,6.25,80,25,Composite,Maize,367,1215,1,0.6,1,1,1,1,1004.2
6187,6187,Andhra Pradesh,GUNTUR,Rabi       ,medium,6.25,80,25,Composite,Maize,63701,611020,1,0.6,1,1,1,1,1004.2
6211,6211,Andhra Pradesh,KADAPA,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,200,100,1,0.6,1,1,1,1,1004.2
6238,6238,Andhra Pradesh,KADAPA,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,100,100,1,0.6,1,1,1,1,1004.2
6264,6264,Andhra Pradesh,KADAPA,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,104,295,1,0.6,1,1,1,1,1004.2
6277,6277,Andhra Pradesh,KADAPA,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,11,53,1,0.6,1,1,1,1,1004.2
6298,6298,Andhra Pradesh,KADAPA,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,104,271,1,0.6,1,1,1,1,1004.2
6319,6319,Andhra Pradesh,KADAPA,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,51,275,1,0.6,1,1,1,1,1004.2
6348,6348,Andhra Pradesh,KADAPA,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,53,142,1,0.6,1,1,1,1,1004.2
6367,6367,Andhra Pradesh,KADAPA,Rabi       ,medium,6.25,80,25,Hot-dry,Maize,31,201,1,0.6,1,1,1,1,1004.2
6395,6395,Andhra Pradesh,KADAPA,Kharif     ,medium,6.25,80,25,Hot-dry,Maize,136,132,1,0.6,1,1,1,1,1004.2
