Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours,Rainfall,Yield
27000,95000,0.19,1,1,0.46,1,1,419.7,649,3518.518519
29000,94000,0.19,1,1,0.46,1,1,419.7,649,3241.37931
333000,1277000,0.19,1,1,0.46,1,1,419.7,649,3834.834835
353000,1262000,0.19,1,1,0.46,1,1,419.7,649,3575.070822
360000,1282000,0.19,1,1,0.46,1,1,419.7,649,3561.111111
357000,1342000,0.19,1,1,0.46,1,1,419.7,649,3759.103641
349000,1362000,0.19,1,1,0.46,1,1,419.7,649,3902.578797
352000,1429000,0.19,1,1,0.46,1,1,419.7,649,4059.659091
366000,1566000,0.19,1,1,0.46,1,1,419.7,649,4278.688525
367000,1710000,0.19,1,1,0.46,1,1,419.7,649,4659.400545
367000,1625000,0.19,1,1,0.46,1,1,419.7,649,4427.792916
362000,1637000,0.19,1,1,0.46,1,1,419.7,649,4522.099448
262000,1207000,0.19,1,1,0.46,1,1,419.7,649,4606.870229
267000,1233000,0.19,1,1,0.46,1,1,419.7,649,4617.977528
271000,1273000,0.19,1,1,0.46,1,1,419.7,649,4697.416974
272000,1185000,0.19,1,1,0.46,1,1,419.7,649,4356.617647
274000,1188000,0.19,1,1,0.46,1,1,419.7,649,4335.766423
276000,1299000,0.19,1,1,0.46,1,1,419.7,649,4706.521739
273000,1290000,0.19,1,1,0.46,1,1,419.7,649,4725.274725
271000,1281000,0.19,1,1,0.46,1,1,419.7,649,4726.937269
173000,514000,0.19,1,1,0.46,1,1,419.7,649,2971.098266
171000,539000,0.19,1,1,0.46,1,1,419.7,649,3152.046784
169000,525000,0.19,1,1,0.46,1,1,419.7,649,3106.508876
172000,530000,0.19,1,1,0.46,1,1,419.7,649,3081.395349
172000,500000,0.19,1,1,0.46,1,1,419.7,649,2906.976744
173000,490000,0.19,1,1,0.46,1,1,419.7,649,2832.369942
179000,599000,0.19,1,1,0.46,1,1,419.7,649,3346.368715
177000,594000,0.19,1,1,0.46,1,1,419.7,649,3355.932203
176000,540000,0.19,1,1,0.46,1,1,419.7,649,3068.181818
35600,75400,1,0.6,1,1,1,1,824.4,1094,2117.977528
18000,37300,1,0.6,1,1,1,1,824.4,1094,2072.222222
